"key","lat","lon","order","family","genus","species","year","vernacularName"
948470563,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
949160500,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
949433178,46.7609,-122.019,"Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2013,"White-crowned Sparrow"
949584960,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
949743990,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
949744184,46.7609,-122.019,"Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2013,"White-crowned Sparrow"
946745049,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
947319460,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
947920351,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
946452603,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
946722277,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
947028114,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
948913849,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
949567099,46.7609,-122.019,"Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2013,"White-crowned Sparrow"
945195162,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
945277722,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
945493190,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
945493284,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
945638430,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
946452315,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
946501719,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
947877600,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
947906945,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
949431435,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
949744080,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
945186460,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
945371346,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
945492961,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
946931768,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
947027911,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
947317028,46.7609,-122.019,"Passeriformes","Fringillidae","Hesperiphona","Hesperiphona vespertina",2013,"Evening Grosbeak"
947674449,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
948066383,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
948352996,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
948353682,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
948377307,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
948952021,46.7609,-122.019,"Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2013,"White-crowned Sparrow"
949161101,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
949566797,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
945186761,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
946721651,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
946931851,46.7609,-122.019,"Passeriformes","Fringillidae","Hesperiphona","Hesperiphona vespertina",2013,"Evening Grosbeak"
945187060,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
946452938,46.7609,-122.019,"Passeriformes","Fringillidae","Hesperiphona","Hesperiphona vespertina",2013,"Evening Grosbeak"
947027503,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
947907754,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
948951889,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
949432509,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
946166185,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
947674415,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
948915863,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
949161172,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
949161540,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
945812330,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
948941034,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
945351300,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
945983807,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
946452928,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
948323261,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
948914301,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
946452366,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
948321276,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
948471228,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
948952201,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
949748597,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
945371654,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile atricapillus",2013,"Black-capped Chickadee"
945845554,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
945983406,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
946555707,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
946964498,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
946452189,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
946582617,46.7609,-122.019,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2013,"American Robin"
947373245,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
947397684,46.7609,-122.019,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2013,"American Robin"
948352875,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
949431932,46.7609,-122.019,"Passeriformes","Emberizidae","Zonotrichia","Zonotrichia atricapilla",2013,"Golden-crowned Sparrow"
945185943,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
945845372,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
945983230,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
945983602,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
946582972,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
947920391,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
948914285,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
949432827,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
945812198,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
945812286,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
945983494,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
947673819,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
948322479,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
949566858,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
945638392,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
946931779,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
948367762,46.7589,-121.993,"Anseriformes","Anatidae","Branta","Branta canadensis",2013,"Canada Goose"
948450119,46.7609,-122.019,"Passeriformes","Emberizidae","Zonotrichia","Zonotrichia atricapilla",2013,"Golden-crowned Sparrow"
948913856,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
949160402,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
949743599,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
945277594,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
945372052,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
945492689,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
946964109,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
946965210,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
947319895,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
947920384,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
948066312,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
945277590,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
945372071,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
947907171,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
948066491,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
949160498,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
948915426,46.7609,-122.019,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
948951523,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
953140892,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
953141429,46.7609,-122.019,"Passeriformes","Sturnidae","Sturnus","Sturnus vulgaris",2013,"European Starling"
953141438,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
955441350,46.7871,-121.734,"Passeriformes","Emberizidae","Passerella","Passerella iliaca",2013,"Fox Sparrow"
950093286,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
950093613,46.7609,-122.019,"Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2013,"White-crowned Sparrow"
950097141,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
950278997,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
952050440,46.7871,-121.734,"Accipitriformes","Accipitridae","Accipiter","Accipiter striatus",2013,"Sharp-shinned Hawk"
952462253,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
1206060889,46.7871,-121.734,"Passeriformes","Corvidae","Perisoreus","Perisoreus canadensis",2013,"Gray Jay"
954492264,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
954587941,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
955012777,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
955198923,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
951311301,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
952003925,46.7509,-121.813,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
952031559,46.7509,-121.813,"Gruiformes","Rallidae","Rallus","Rallus limicola",2013,"Virginia Rail"
953361618,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
1206066194,46.7509,-121.813,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
950544898,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
951097473,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
951097706,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
951999237,46.7509,-121.813,"Passeriformes","Parulidae","Setophaga","Setophaga occidentalis",2013,"Hermit Warbler"
952010161,46.7509,-121.813,"Passeriformes","Parulidae","Cardellina","Cardellina pusilla",2013,"Wilson's Warbler"
954146723,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
954320363,46.7609,-122.019,"Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2013,"Black-headed Grosbeak"
955012196,46.7609,-122.019,"Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2013,"Black-headed Grosbeak"
955437457,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
954348322,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
954807680,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
951979034,46.7871,-121.734,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2013,"Barn Swallow"
951998987,46.7509,-121.813,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
952002450,46.7509,-121.813,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2013,"Barn Swallow"
952016856,46.7509,-121.813,"Passeriformes","Regulidae","Regulus","Regulus satrapa",2013,"Golden-crowned Kinglet"
952017672,46.7509,-121.813,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
952023049,46.7871,-121.734,"Passeriformes","Corvidae","Perisoreus","Perisoreus canadensis",2013,"Gray Jay"
953141449,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
953393824,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
1206066340,46.7509,-121.813,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
950787317,46.7871,-121.734,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2013,"Clark's Nutcracker"
951304461,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
951558810,46.7609,-122.019,"Passeriformes","Fringillidae","Hesperiphona","Hesperiphona vespertina",2013,"Evening Grosbeak"
951980964,46.7871,-121.734,"Piciformes","Picidae","Picoides","Picoides villosus",2013,"Hairy Woodpecker"
952002255,46.7509,-121.813,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2013,"American Robin"
952017158,46.7509,-121.813,"Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",2013,"Violet-green Swallow"
952023420,46.7871,-121.734,"Passeriformes","Regulidae","Regulus","Regulus satrapa",2013,"Golden-crowned Kinglet"
952080561,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
1206060848,46.7871,-121.734,"Passeriformes","Corvidae","Corvus","Corvus corax",2013,"Common Raven"
951980577,46.7871,-121.734,"Passeriformes","Parulidae","Setophaga","Setophaga coronata",2013,"Yellow-rumped Warbler"
951999108,46.7509,-121.813,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2013,"American Robin"
952023259,46.7871,-121.734,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2013,"Sooty Grouse"
952435382,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
953361519,46.7609,-122.019,"Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2013,"Black-headed Grosbeak"
953361645,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
953681897,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
954348112,46.7609,-122.019,"Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2013,"Black-headed Grosbeak"
954587404,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
954808210,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
953551844,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
954291649,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
955380519,46.8689,-121.518,"Columbiformes","Columbidae","Streptopelia","Streptopelia decaocto",2013,"Eurasian Collared-Dove"
950391002,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
952003795,46.7509,-121.813,"Passeriformes","Regulidae","Regulus","Regulus satrapa",2013,"Golden-crowned Kinglet"
952008751,46.7509,-121.813,"Passeriformes","Regulidae","Regulus","Regulus satrapa",2013,"Golden-crowned Kinglet"
952008798,46.7509,-121.813,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
952023255,46.7871,-121.734,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
952050109,46.7871,-121.734,"Passeriformes","Fringillidae","Pinicola","Pinicola enucleator",2013,"Pine Grosbeak"
952080563,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
952863303,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
1206064783,46.7749,-121.747,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
955440871,46.7871,-121.734,"Passeriformes","Corvidae","Corvus","Corvus corax",2013,"Common Raven"
955441985,46.7871,-121.734,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2013,"Sooty Grouse"
950668297,46.751,-121.887,"Passeriformes","Parulidae","Setophaga","Setophaga coronata",2013,"Yellow-rumped Warbler"
952017903,46.7509,-121.813,"Passeriformes","Icteridae","Agelaius","Agelaius phoeniceus",2013,"Red-winged Blackbird"
952040147,46.7509,-121.813,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
952668382,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
954174356,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
954250371,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
950544889,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
952008690,46.7509,-121.813,"Passeriformes","Icteridae","Agelaius","Agelaius phoeniceus",2013,"Red-winged Blackbird"
952023303,46.7871,-121.734,"Passeriformes","Paridae","Poecile","Poecile gambeli",2013,"Mountain Chickadee"
952035193,46.7509,-121.813,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
952648080,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
954249635,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
950391040,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
950668294,46.751,-121.887,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2013,"American Robin"
951098104,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
951286708,46.7609,-122.019,"Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2013,"Black-headed Grosbeak"
951980445,46.7871,-121.734,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
952017121,46.7509,-121.813,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2013,"American Robin"
952080503,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
952080544,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
955064609,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
950096938,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
951304435,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
951979096,46.7871,-121.734,"Passeriformes","Corvidae","Corvus","Corvus corax",2013,"Common Raven"
951998873,46.7509,-121.813,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2013,"Varied Thrush"
951998972,46.7509,-121.813,"Passeriformes","Regulidae","Regulus","Regulus satrapa",2013,"Golden-crowned Kinglet"
952010192,46.7509,-121.813,"Gruiformes","Rallidae","Rallus","Rallus limicola",2013,"Virginia Rail"
952012955,46.7871,-121.734,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2013,"Pine Siskin"
952017197,46.7509,-121.813,"Passeriformes","Vireonidae","Vireo","Vireo gilvus",2013,"Warbling Vireo"
953166596,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
954494594,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
954587811,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
951303960,46.7609,-122.019,"Passeriformes","Paridae","Poecile","Poecile rufescens",2013,"Chestnut-backed Chickadee"
951980488,46.7871,-121.734,"Accipitriformes","Accipitridae","Accipiter","Accipiter striatus",2013,"Sharp-shinned Hawk"
951998871,46.7509,-121.813,"Passeriformes","Hirundinidae","Stelgidopteryx","Stelgidopteryx serripennis",2013,"Northern Rough-winged Swallow"
952004012,46.7509,-121.813,"Gruiformes","Rallidae","Rallus","Rallus limicola",2013,"Virginia Rail"
952008684,46.7509,-121.813,"Passeriformes","Tyrannidae","Empidonax","Empidonax hammondii",2013,"Hammond's Flycatcher"
952017140,46.7509,-121.813,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2013,"Barn Swallow"
952080347,46.7609,-122.019,"Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2013,"Black-headed Grosbeak"
952435688,46.7609,-122.019,"Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata",2013,"Band-tailed Pigeon"
954174386,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
954249694,46.7609,-122.019,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
955441110,46.7871,-121.734,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,"Dark-eyed Junco"
1206060841,46.7871,-121.734,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2013,"Barn Swallow"
953705188,46.7609,-122.019,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2013,"Rufous Hummingbird"
954146714,46.7609,-122.019,"Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2013,"Black-headed Grosbeak"
954495257,46.7609,-122.019,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2013,"Steller's Jay"
954588431,46.7609,-122.019,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2013,"Spotted Towhee"
954807612,46.7609,-122.019,"Passeriformes","Fringillidae","Haemorhous","Haemorhous purpureus",2013,"Purple Finch"
950093050,46.7609,-122.019,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2013,"Song Sparrow"
